$begin 'SolutionData'
	Type='PhaseCurrent1c'
	$begin 'Data'
		Datum(Dependent=60, Independent=-1.27027e-011)
		Datum(Dependent=61, Independent=-1.18145e-011)
		Datum(Dependent=62, Independent=-1.09406e-011)
		Datum(Dependent=63, Independent=-1.00986e-011)
		Datum(Dependent=64, Independent=-9.301e-012)
		Datum(Dependent=65, Independent=-8.56737e-012)
		Datum(Dependent=66, Independent=-7.88702e-012)
		Datum(Dependent=67, Independent=-7.29372e-012)
		Datum(Dependent=68, Independent=-6.76259e-012)
		Datum(Dependent=69, Independent=-6.30251e-012)
		Datum(Dependent=70, Independent=-5.90106e-012)
		Datum(Dependent=71, Independent=-5.56e-012)
		Datum(Dependent=72, Independent=-5.26512e-012)
		Datum(Dependent=73, Independent=-5.00933e-012)
		Datum(Dependent=74, Independent=-4.78195e-012)
		Datum(Dependent=75, Independent=-4.58655e-012)
		Datum(Dependent=76, Independent=-4.40892e-012)
		Datum(Dependent=77, Independent=-4.2526e-012)
		Datum(Dependent=78, Independent=-4.1176e-012)
		Datum(Dependent=79, Independent=-4.00036e-012)
		Datum(Dependent=80, Independent=-3.89022e-012)
		Datum(Dependent=81, Independent=-3.78009e-012)
		Datum(Dependent=82, Independent=-3.69482e-012)
		Datum(Dependent=83, Independent=-3.60956e-012)
		Datum(Dependent=84, Independent=-3.52074e-012)
		Datum(Dependent=85, Independent=-3.44968e-012)
		Datum(Dependent=86, Independent=-3.38574e-012)
		Datum(Dependent=87, Independent=-3.31823e-012)
		Datum(Dependent=88, Independent=-3.25073e-012)
		Datum(Dependent=89, Independent=-3.19034e-012)
		Datum(Dependent=90, Independent=-2.20613)
		Datum(Dependent=91, Independent=-4.36356)
		Datum(Dependent=92, Independent=-6.4726)
		Datum(Dependent=93, Independent=-8.534129999999999)
		Datum(Dependent=94, Independent=-10.5617)
		Datum(Dependent=95, Independent=-11.432)
		Datum(Dependent=96, Independent=-11.7359)
		Datum(Dependent=97, Independent=-12.0233)
		Datum(Dependent=98, Independent=-12.3015)
		Datum(Dependent=99, Independent=-12.5705)
		Datum(Dependent=100, Independent=-12.8303)
		Datum(Dependent=101, Independent=-13.0809)
		Datum(Dependent=102, Independent=-13.3223)
		Datum(Dependent=103, Independent=-13.5542)
		Datum(Dependent=104, Independent=-13.7764)
		Datum(Dependent=105, Independent=-13.9884)
		Datum(Dependent=106, Independent=-14.1898)
		Datum(Dependent=107, Independent=-14.3797)
		Datum(Dependent=108, Independent=-14.5573)
		Datum(Dependent=109, Independent=-14.7214)
		Datum(Dependent=110, Independent=-14.8706)
		Datum(Dependent=111, Independent=-15.0032)
		Datum(Dependent=112, Independent=-15.1176)
		Datum(Dependent=113, Independent=-15.2121)
		Datum(Dependent=114, Independent=-15.2855)
		Datum(Dependent=115, Independent=-15.3372)
		Datum(Dependent=116, Independent=-15.3678)
		Datum(Dependent=117, Independent=-15.3794)
		Datum(Dependent=118, Independent=-15.376)
		Datum(Dependent=119, Independent=-15.3627)
		Datum(Dependent=120, Independent=-15.3459)
		Datum(Dependent=121, Independent=-15.3323)
		Datum(Dependent=122, Independent=-15.3289)
		Datum(Dependent=123, Independent=-15.3416)
		Datum(Dependent=124, Independent=-15.3717)
		Datum(Dependent=125, Independent=-15.4208)
		Datum(Dependent=126, Independent=-15.4886)
		Datum(Dependent=127, Independent=-15.5739)
		Datum(Dependent=128, Independent=-15.6746)
		Datum(Dependent=129, Independent=-15.7885)
		Datum(Dependent=130, Independent=-15.9133)
		Datum(Dependent=131, Independent=-16.0468)
		Datum(Dependent=132, Independent=-16.1873)
		Datum(Dependent=133, Independent=-16.3333)
		Datum(Dependent=134, Independent=-16.4835)
		Datum(Dependent=135, Independent=-16.6368)
		Datum(Dependent=136, Independent=-16.7926)
		Datum(Dependent=137, Independent=-16.9501)
		Datum(Dependent=138, Independent=-17.109)
		Datum(Dependent=139, Independent=-17.2688)
		Datum(Dependent=140, Independent=-17.4293)
		Datum(Dependent=141, Independent=-17.5902)
		Datum(Dependent=142, Independent=-17.7515)
		Datum(Dependent=143, Independent=-17.9131)
		Datum(Dependent=144, Independent=-18.075)
		Datum(Dependent=145, Independent=-18.2371)
		Datum(Dependent=146, Independent=-18.3995)
		Datum(Dependent=147, Independent=-18.5624)
		Datum(Dependent=148, Independent=-18.7258)
		Datum(Dependent=149, Independent=-18.89)
		Datum(Dependent=150, Independent=-17.3775)
		Datum(Dependent=151, Independent=-15.8994)
		Datum(Dependent=152, Independent=-14.4502)
		Datum(Dependent=153, Independent=-13.0298)
		Datum(Dependent=154, Independent=-11.6499)
		Datum(Dependent=155, Independent=-11.432)
		Datum(Dependent=156, Independent=-11.7359)
		Datum(Dependent=157, Independent=-12.0234)
		Datum(Dependent=158, Independent=-12.3015)
		Datum(Dependent=159, Independent=-12.5705)
		Datum(Dependent=160, Independent=-12.8303)
		Datum(Dependent=161, Independent=-13.0809)
		Datum(Dependent=162, Independent=-13.3223)
		Datum(Dependent=163, Independent=-13.5542)
		Datum(Dependent=164, Independent=-13.7764)
		Datum(Dependent=165, Independent=-13.9884)
		Datum(Dependent=166, Independent=-14.1898)
		Datum(Dependent=167, Independent=-14.3797)
		Datum(Dependent=168, Independent=-14.5573)
		Datum(Dependent=169, Independent=-14.7214)
		Datum(Dependent=170, Independent=-14.8706)
		Datum(Dependent=171, Independent=-15.0032)
		Datum(Dependent=172, Independent=-15.1176)
		Datum(Dependent=173, Independent=-15.2121)
		Datum(Dependent=174, Independent=-15.2855)
		Datum(Dependent=175, Independent=-15.3372)
		Datum(Dependent=176, Independent=-15.3678)
		Datum(Dependent=177, Independent=-15.3795)
		Datum(Dependent=178, Independent=-15.376)
		Datum(Dependent=179, Independent=-15.3627)
		Datum(Dependent=180, Independent=-15.3459)
		Datum(Dependent=181, Independent=-15.3323)
		Datum(Dependent=182, Independent=-15.3289)
		Datum(Dependent=183, Independent=-15.3416)
		Datum(Dependent=184, Independent=-15.3717)
		Datum(Dependent=185, Independent=-15.4208)
		Datum(Dependent=186, Independent=-15.4886)
		Datum(Dependent=187, Independent=-15.5739)
		Datum(Dependent=188, Independent=-15.6746)
		Datum(Dependent=189, Independent=-15.7885)
		Datum(Dependent=190, Independent=-15.9133)
		Datum(Dependent=191, Independent=-16.0468)
		Datum(Dependent=192, Independent=-16.1873)
		Datum(Dependent=193, Independent=-16.3333)
		Datum(Dependent=194, Independent=-16.4835)
		Datum(Dependent=195, Independent=-16.6368)
		Datum(Dependent=196, Independent=-16.7926)
		Datum(Dependent=197, Independent=-16.9501)
		Datum(Dependent=198, Independent=-17.109)
		Datum(Dependent=199, Independent=-17.2688)
		Datum(Dependent=200, Independent=-17.4293)
		Datum(Dependent=201, Independent=-17.5902)
		Datum(Dependent=202, Independent=-17.7515)
		Datum(Dependent=203, Independent=-17.9131)
		Datum(Dependent=204, Independent=-18.075)
		Datum(Dependent=205, Independent=-18.2371)
		Datum(Dependent=206, Independent=-18.3995)
		Datum(Dependent=207, Independent=-18.5624)
		Datum(Dependent=208, Independent=-18.7258)
		Datum(Dependent=209, Independent=-18.89)
		Datum(Dependent=210, Independent=-15.1713)
		Datum(Dependent=211, Independent=-11.5358)
		Datum(Dependent=212, Independent=-7.97764)
		Datum(Dependent=213, Independent=-4.49569)
		Datum(Dependent=214, Independent=-1.08823)
		Datum(Dependent=215, Independent=1.48592e-011)
		Datum(Dependent=216, Independent=-3.56692e-012)
		Datum(Dependent=217, Independent=-3.64153e-012)
		Datum(Dependent=218, Independent=-3.73035e-012)
		Datum(Dependent=219, Independent=-3.81739e-012)
		Datum(Dependent=220, Independent=-3.9222e-012)
		Datum(Dependent=221, Independent=-4.03055e-012)
		Datum(Dependent=222, Independent=-4.15135e-012)
		Datum(Dependent=223, Independent=-4.28457e-012)
		Datum(Dependent=224, Independent=-4.43912e-012)
		Datum(Dependent=225, Independent=-4.60787e-012)
		Datum(Dependent=226, Independent=-4.81037e-012)
		Datum(Dependent=227, Independent=-5.02709e-012)
		Datum(Dependent=228, Independent=-5.28289e-012)
		Datum(Dependent=229, Independent=-5.57776e-012)
		Datum(Dependent=230, Independent=-5.91882e-012)
		Datum(Dependent=231, Independent=-6.31495e-012)
		Datum(Dependent=232, Independent=-6.77325e-012)
		Datum(Dependent=233, Independent=-7.299049999999999e-012)
		Datum(Dependent=234, Independent=-7.895909999999999e-012)
		Datum(Dependent=235, Independent=-8.56737e-012)
		Datum(Dependent=236, Independent=-9.306330000000001e-012)
		Datum(Dependent=237, Independent=-1.00986e-011)
		Datum(Dependent=238, Independent=-1.09406e-011)
		Datum(Dependent=239, Independent=-1.18145e-011)
		Datum(Dependent=240, Independent=1.27027e-011)
		Datum(Dependent=241, Independent=1.18181e-011)
		Datum(Dependent=242, Independent=1.09406e-011)
		Datum(Dependent=243, Independent=1.01021e-011)
		Datum(Dependent=244, Independent=9.299229999999999e-012)
		Datum(Dependent=245, Independent=8.562040000000001e-012)
		Datum(Dependent=246, Independent=7.88702e-012)
		Datum(Dependent=247, Independent=7.288389999999999e-012)
		Datum(Dependent=248, Independent=6.76259e-012)
		Datum(Dependent=249, Independent=6.30251e-012)
		Datum(Dependent=250, Independent=5.90106e-012)
		Datum(Dependent=251, Independent=5.56355e-012)
		Datum(Dependent=252, Independent=5.26512e-012)
		Datum(Dependent=253, Independent=5.00222e-012)
		Datum(Dependent=254, Independent=4.78195e-012)
		Datum(Dependent=255, Independent=4.583e-012)
		Datum(Dependent=256, Independent=4.40892e-012)
		Datum(Dependent=257, Independent=4.2526e-012)
		Datum(Dependent=258, Independent=4.12115e-012)
		Datum(Dependent=259, Independent=3.9968e-012)
		Datum(Dependent=260, Independent=3.88667e-012)
		Datum(Dependent=261, Independent=3.78009e-012)
		Datum(Dependent=262, Independent=3.69482e-012)
		Datum(Dependent=263, Independent=3.60956e-012)
		Datum(Dependent=264, Independent=3.52074e-012)
		Datum(Dependent=265, Independent=3.45324e-012)
		Datum(Dependent=266, Independent=3.37863e-012)
		Datum(Dependent=267, Independent=3.31468e-012)
		Datum(Dependent=268, Independent=3.25429e-012)
		Datum(Dependent=269, Independent=3.19034e-012)
		Datum(Dependent=270, Independent=2.20613)
		Datum(Dependent=271, Independent=4.36356)
		Datum(Dependent=272, Independent=6.4726)
		Datum(Dependent=273, Independent=8.534129999999999)
		Datum(Dependent=274, Independent=10.5617)
		Datum(Dependent=275, Independent=11.432)
		Datum(Dependent=276, Independent=11.7359)
		Datum(Dependent=277, Independent=12.0234)
		Datum(Dependent=278, Independent=12.3015)
		Datum(Dependent=279, Independent=12.5705)
		Datum(Dependent=280, Independent=12.8303)
		Datum(Dependent=281, Independent=13.0809)
		Datum(Dependent=282, Independent=13.3223)
		Datum(Dependent=283, Independent=13.5542)
		Datum(Dependent=284, Independent=13.7764)
		Datum(Dependent=285, Independent=13.9884)
		Datum(Dependent=286, Independent=14.1898)
		Datum(Dependent=287, Independent=14.3797)
		Datum(Dependent=288, Independent=14.5573)
		Datum(Dependent=289, Independent=14.7214)
		Datum(Dependent=290, Independent=14.8706)
		Datum(Dependent=291, Independent=15.0032)
		Datum(Dependent=292, Independent=15.1176)
		Datum(Dependent=293, Independent=15.2121)
		Datum(Dependent=294, Independent=15.2855)
		Datum(Dependent=295, Independent=15.3372)
		Datum(Dependent=296, Independent=15.3678)
		Datum(Dependent=297, Independent=15.3795)
		Datum(Dependent=298, Independent=15.376)
		Datum(Dependent=299, Independent=15.3627)
		Datum(Dependent=300, Independent=15.3459)
		Datum(Dependent=301, Independent=15.3323)
		Datum(Dependent=302, Independent=15.3289)
		Datum(Dependent=303, Independent=15.3416)
		Datum(Dependent=304, Independent=15.3717)
		Datum(Dependent=305, Independent=15.4208)
		Datum(Dependent=306, Independent=15.4886)
		Datum(Dependent=307, Independent=15.5739)
		Datum(Dependent=308, Independent=15.6746)
		Datum(Dependent=309, Independent=15.7885)
		Datum(Dependent=310, Independent=15.9133)
		Datum(Dependent=311, Independent=16.0468)
		Datum(Dependent=312, Independent=16.1873)
		Datum(Dependent=313, Independent=16.3333)
		Datum(Dependent=314, Independent=16.4835)
		Datum(Dependent=315, Independent=16.6368)
		Datum(Dependent=316, Independent=16.7926)
		Datum(Dependent=317, Independent=16.9501)
		Datum(Dependent=318, Independent=17.109)
		Datum(Dependent=319, Independent=17.2688)
		Datum(Dependent=320, Independent=17.4293)
		Datum(Dependent=321, Independent=17.5902)
		Datum(Dependent=322, Independent=17.7515)
		Datum(Dependent=323, Independent=17.9131)
		Datum(Dependent=324, Independent=18.075)
		Datum(Dependent=325, Independent=18.2371)
		Datum(Dependent=326, Independent=18.3995)
		Datum(Dependent=327, Independent=18.5624)
		Datum(Dependent=328, Independent=18.7258)
		Datum(Dependent=329, Independent=18.89)
		Datum(Dependent=330, Independent=17.3775)
		Datum(Dependent=331, Independent=15.8994)
		Datum(Dependent=332, Independent=14.4502)
		Datum(Dependent=333, Independent=13.0298)
		Datum(Dependent=334, Independent=11.6499)
		Datum(Dependent=335, Independent=11.432)
		Datum(Dependent=336, Independent=11.7359)
		Datum(Dependent=337, Independent=12.0234)
		Datum(Dependent=338, Independent=12.3015)
		Datum(Dependent=339, Independent=12.5705)
		Datum(Dependent=340, Independent=12.8303)
		Datum(Dependent=341, Independent=13.0809)
		Datum(Dependent=342, Independent=13.3223)
		Datum(Dependent=343, Independent=13.5542)
		Datum(Dependent=344, Independent=13.7764)
		Datum(Dependent=345, Independent=13.9884)
		Datum(Dependent=346, Independent=14.1898)
		Datum(Dependent=347, Independent=14.3797)
		Datum(Dependent=348, Independent=14.5573)
		Datum(Dependent=349, Independent=14.7214)
		Datum(Dependent=350, Independent=14.8706)
		Datum(Dependent=351, Independent=15.0032)
		Datum(Dependent=352, Independent=15.1176)
		Datum(Dependent=353, Independent=15.2121)
		Datum(Dependent=354, Independent=15.2855)
		Datum(Dependent=355, Independent=15.3372)
		Datum(Dependent=356, Independent=15.3678)
		Datum(Dependent=357, Independent=15.3795)
		Datum(Dependent=358, Independent=15.376)
		Datum(Dependent=359, Independent=15.3627)
		Datum(Dependent=360, Independent=15.3459)
	$end 'Data'
$end 'SolutionData'
